article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,wikidata_id,name_de,description_en,description_de
1422819,Julia Ormond,Female,1965,Epsom,,United Kingdom,Europe,51.336,-0.267,Actor,Film And Theatre,Arts,27,3450342,127790,19.5283,Q229059,Julia Ormond,British actress,britische Schauspielerin
579719,David Bryan,Male,1962,Perth Amboy,NJ,United States,North America,40.52016,-74.27133,Musician,Music,Arts,28,1041815,37208,19.5273,Q310098,David Bryan,American keyboardist,US-amerikanischer Keyboarder in der Band Bon Jovi
526155,Teddy Sheringham,Male,1966,Highams Park,,United Kingdom,Europe,51.6059,-0.0151,Soccer Player,Team Sports,Sports,34,2204355,64834,19.5235,Q234576,Teddy Sheringham,English footballer and manager (born 1966),englischer Fußballspieler
88076,Joseph Fiennes,Male,1970,Salisbury,,United Kingdom,Europe,51.074,-1.7936,Actor,Film And Theatre,Arts,30,6021006,200700,19.5219,Q223790,Joseph Fiennes,English film and stage actor (born 1970),britischer Schauspieler
365347,Michael Vartan,Male,1968,Boulogne-Billancourt,,France,Europe,48.8352,2.2409,Actor,Film And Theatre,Arts,30,3302388,110080,19.521,Q270660,Michael Vartan,French-American actor,französisch-amerikanischer Schauspieler
461913,Liaquat Ali Khan,Male,1896,Karnal,,India,Asia,29.69,76.98,Politician,Government,Institutions,29,637776,21992,19.5204,Q295713,Liaquat Ali Khan,1st Prime Minister of Pakistan from 1947 to 1951,"pakistanischer Politiker, erster Premierminister Pakistans"
2573789,Bryan Singer,Male,1965,New York,NY,United States,North America,40.7127,-74.0059,Film Director,Film And Theatre,Arts,33,3120538,94562,19.5176,Q220751,Bryan Singer,"American film director, writer and producer","US-amerikanischer Regisseur, Filmproduzent und Drehbuchautor"
363002,Sandra Oh,Female,1971,Nepean,,Canada,North America,45.34167,-75.75833,Actor,Film And Theatre,Arts,26,6150190,236546,19.5173,Q40337,Sandra Oh,Canadian and American actress (born 1971),kanadische Schauspielerin
1485599,Cláudio Taffarel,Male,1966,Santa Rosa,,Brazil,South America,-27.867,-54.467,Soccer Player,Team Sports,Sports,28,1345552,48055,19.5165,Q295891,Cláudio Taffarel,Brazilian association football player,brasilianischer Fußballspieler
178826,Joaquin Phoenix,Male,1974,San Juan,,Puerto Rico,North America,,,Actor,Film And Theatre,Arts,42,18004693,428683,19.5162,Q185140,Joaquin Phoenix,American actor,US-amerikanischer Schauspieler
255887,Jim Varney,Male,1949,Lexington,KY,United States,North America,38.02972,-84.49472,Actor,Film And Theatre,Arts,29,3222469,111120,19.5158,Q276181,Jim Varney,American actor and comedian (1949–2000),US-amerikanischer Schauspieler
217790,Christina Ricci,Female,1980,Los Angeles,CA,United States,North America,34.02194,-118.48139,Actor,Film And Theatre,Arts,39,14772807,378790,19.5141,Q184103,Christina Ricci,American actress (born 1980),US-amerikanische Schauspielerin
616622,Andriy Shevchenko,Male,1976,Dvirkivshchyna,,Ukraine,Europe,50.26,31.88,Soccer Player,Team Sports,Sports,60,10157596,169293,19.5088,Q41244,Andrij Schewtschenko,Ukrainian association football player,ukrainischer Fußballspieler
553957,Chris O'Donnell,Male,1970,Chicago,IL,United States,North America,42.10611,-87.73778,Actor,Film And Theatre,Arts,34,6210552,182663,19.508,Q107069,Chris O’Donnell,American actor,amerikanischer Schauspieler
665443,Pranab Mukherjee,Male,1935,Birbhum District,,India,Asia,,,Politician,Government,Institutions,41,2163825,52776,19.5062,Q57446,Pranab Mukherjee,President of India from 2012 to 2017,13. Präsident Indiens
6476246,Valentina Matviyenko,Female,1949,Shepetivka,,Ukraine,Europe,50.18333,27.06667,Politician,Government,Institutions,45,339940,7554,19.5061,Q182654,Walentina Iwanowna Matwijenko,Russian politician,"russische Politikerin, Gouverneurin (Oberbürgermeisterin) von Sankt Petersburg"
2255217,Andreas Köpke,Male,1962,Kiel,,Germany,Europe,54.33333,10.13333,Coach,Team Sports,Sports,27,821197,30415,19.5055,Q154856,Andreas Köpke,German footballer,deutscher Fußballspieler
30875970,Juan Sebastián Verón,Male,1975,La Plata,,Argentina,South America,-34.92111,-57.95444,Soccer Player,Team Sports,Sports,42,4115769,97995,19.501,Q46502,Juan Sebastián Verón,Argentine footballer,argentinischer Fußballspieler
8239761,Amy Lee,Female,1981,Los Angeles,CA,United States,North America,33.94806,-117.39611,Musician,Music,Arts,46,11184474,243141,19.4996,Q172632,Amy Lee,American singer-songwriter and musician (born 1981),US-amerikanische Sängerin
226402,Guido van Rossum,Male,1956,Netherlands,,Netherlands,Europe,52.31667,5.55,Computer Scientist,Computer Science,Science & Technology,30,845671,28189,19.4986,Q30942,Guido van Rossum,Dutch programmer and creator of Python,niederländischer Softwareentwickler
277795,Michael Sheen,Male,1969,Newport,,United Kingdom,Europe,51.58333,-3,Actor,Film And Theatre,Arts,27,14355130,531671,19.495,Q298276,Michael Sheen,Welsh actor,walisischer Schauspieler
1126811,Theo van Gogh,Male,1957,The Hague,,Netherlands,Europe,52.08333,4.31667,Film Director,Film And Theatre,Arts,35,413720,11821,19.4945,Q205456,Theo van Gogh,Dutch film director (1957–2004),"niederländischer Filmregisseur, Publizist und Satiriker (1957-2004)"
101393,Liev Schreiber,Male,1967,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Actor,Film And Theatre,Arts,27,9059059,335521,19.4945,Q298368,Liev Schreiber,American actor,"US-amerikanischer Schauspieler, Produzent, Regisseur und Drehbuchautor"
957128,Alfred Gusenbauer,Male,1960,Sankt Pölten,,Austria,Europe,48.2,15.61667,Politician,Government,Institutions,35,481041,13744,19.492,Q260037,Alfred Gusenbauer,Austrian chancellor,"österreichischer Politiker (SPÖ), Bundeskanzler der Republik Österreich (2007-2008)"
685945,Frank de Boer,Male,1970,Hoorn,,Netherlands,Europe,52.65,5.06667,Soccer Player,Team Sports,Sports,32,2069026,64657,19.4911,Q219657,Frank de Boer,Dutch association football player and manager (born 1970),niederländischer Fußballspieler
4540726,Jessica Simpson,Female,1980,Abilene,TX,United States,North America,32.45,-99.75,Singer,Music,Arts,50,12911052,258221,19.4879,Q168992,Jessica Simpson,American singer and actress,US-amerikanische Popsängerin und Schauspielerin
322696,Atom Egoyan,Male,1960,Cairo,,Egypt,Africa,30.05,31.23333,Film Director,Film And Theatre,Arts,26,906222,34855,19.4869,Q212167,Atom Egoyan,Canadian filmmaker of Armenian descent (born 1960),"kanadisch-armenischer Filmregisseur, Drehbuchautor, Filmproduzent und Schauspieler"
234630,Sam Mendes,Male,1965,Reading,,United Kingdom,Europe,51.45417,-0.97306,Film Director,Film And Theatre,Arts,31,5783976,186580,19.4859,Q223233,Sam Mendes,British stage and film director (born 1965),britischer Regisseur
173294,Darren Aronofsky,Male,1969,New York,NY,United States,North America,40.69278,-73.99028,Film Director,Film And Theatre,Arts,38,7362147,193741,19.4849,Q192762,Darren Aronofsky,American filmmaker (born 1969),amerikanischer Filmregisseur und Drehbuchautor
178967,Rio Ferdinand,Male,1978,Denmark Hill,,United Kingdom,Europe,51.4678,-0.0902,Soccer Player,Team Sports,Sports,55,6512135,118402,19.4844,Q483417,Rio Ferdinand,English association football player (born 1978),englischer Fußballspieler
794861,Koichi Tanaka,Male,1959,Toyama,,Japan,Asia,36.7,137.21667,Chemist,Natural Sciences,Science & Technology,35,1366129,39032,19.484,Q110963,Kōichi Tanaka,Japanese chemist,"japanischer Chemiker, Nobelpreis für Chemie 2002"
414513,Olivier Panis,Male,1966,Lyon,,France,Europe,45.76,4.84,Racecar Driver,Individual Sports,Sports,30,668264,22275,19.4791,Q172018,Olivier Panis,French racecar driver,französischer Automobilrennfahrer
448832,Holly Marie Combs,Female,1973,San Diego,CA,United States,North America,32.715,-117.1625,Actor,Film And Theatre,Arts,32,6728960,210280,19.4776,Q162578,Holly Marie Combs,American actress,US-amerikanische Schauspielerin und Produzentin
1290115,Stefan Effenberg,Male,1968,Hamburg,,Germany,Europe,53.56528,10.00139,Soccer Player,Team Sports,Sports,28,1638620,58522,19.4776,Q44522,Stefan Effenberg,German association football player,deutscher Fußballspieler und -trainer
87021,Donald Bradman,Male,1908,Cootamundra,,Australia,Oceania,-34.64167,148.025,Cricketer,Team Sports,Sports,27,2720528,100760,19.4771,Q313591,Donald Bradman,Australian cricketer (1908–2001),australischer Cricketspieler
377205,Adam Brody,Male,1979,Carlsbad,CA,United States,North America,33.12194,-117.29694,Actor,Film And Theatre,Arts,29,9342015,322138,19.473,Q294372,Adam Brody,American actor,US-amerikanischer Schauspieler
676082,Jessica Biel,Female,1982,Ely,MN,United States,North America,47.90222,-91.85583,Actor,Film And Theatre,Arts,51,22399556,439207,19.4691,Q163249,Jessica Biel,American actress (born 1982),US-amerikanische Schauspielerin
18693354,Laura Chinchilla,Female,1959,San José,,Costa Rica,North America,9.9,-84.15,Politician,Government,Institutions,44,969339,22030,19.464,Q57321,Laura Chinchilla,46th President of Costa Rica,costa-ricanische Politikerin
59720,Alicia Keys,Female,1981,New York,NY,United States,North America,,,Musician,Music,Arts,59,23271734,394436,19.4627,Q121507,Alicia Keys,American singer-songwriter and pianist (born 1981),US-amerikanische Sängerin
1295837,Phillip Cocu,Male,1970,Eindhoven,,Netherlands,Europe,51.43333,5.48333,Soccer Player,Team Sports,Sports,35,1423491,40671,19.4618,Q11958,Phillip Cocu,Dutch association football player and manager (born 1970),niederländischer Fußballspieler
16246624,Mihai Ghimpu,Male,1951,Coloniţa,,Moldova,Europe,,,Politician,Government,Institutions,29,240497,8293,19.4599,Q294473,Mihai Ghimpu,Moldovan politician,"moldauischer Politiker, Vorsitzender der Partidul Liberal, Präsident des moldauischen Parlaments"
279641,"Benigno ""Noynoy"" Aquino III",Male,1960,Manila,,Philippines,Asia,14.61056,120.99833,Politician,Government,Institutions,43,2632140,61213,19.4593,Q1464,Benigno Aquino III.,president of the Philippines from 2010 to 2016,Präsident der Philippinen
555483,Vitali Klitschko,Male,1971,Belovodskoye,,Kyrgyzstan,Europe,42.83,74.1,Boxer,Individual Sports,Sports,29,12951350,446598,19.4578,Q31919,Vitali Klitschko,Ukrainian boxer and politician (1971-),"ukrainischer Politiker, Bürgermeister von Kiew und ehemaliger Profiboxer"
25426557,Larry Sanger,Male,1968,Bellevue,WA,United States,North America,47.6,-122.16667,Inventor,Invention,Science & Technology,48,1604366,33424,19.457,Q185,Larry Sanger,"American former professor, co-founder of Wikipedia, founder of Citizendium and other projects (born 1968)",Mitbegründer von Wikipedia
971550,Matthias Sammer,Male,1967,Dresden,,Germany,Europe,51.03333,13.73333,Coach,Team Sports,Sports,34,2047331,60216,19.4552,Q57183,Matthias Sammer,"German association football player, coach and executive (born 1967)","deutscher Fußballspieler, -trainer und -funktionär (geb. 1967)"
1882517,Terry Crews,Male,1968,Flint,MI,United States,North America,43.01,-83.69,Actor,Film And Theatre,Arts,31,12283508,396242,19.4545,Q271464,Terry Crews,"American actor, television host, and American football player (born 1968)",US-amerikanischer Schauspieler
22112821,Johnny Knoxville,Male,1971,Knoxville,TN,United States,North America,35.97278,-83.94222,Actor,Film And Theatre,Arts,28,12031341,429691,19.4522,Q295034,Johnny Knoxville,American stunt performer and actor,US-amerikanischer Schauspieler
393763,Khaleda Zia,Female,1945,Dinajpur District,,Bangladesh,Asia,,,Politician,Government,Institutions,26,554816,21339,19.4514,Q234814,Khaleda Zia,"Prime Minister of Bangladesh (1991–1996, 2001–2006)","bengalische Politikerin, Premierministerin von Bangladesch"
748250,Roy Makaay,Male,1975,Wijchen,,Netherlands,Europe,51.8,5.73333,Soccer Player,Team Sports,Sports,32,2318798,72462,19.4509,Q152725,Roy Makaay,Dutch footballer (born 1975),niederländischer Fußballspieler
164992,Juan Pablo Montoya,Male,1975,Bogotá,,Colombia,South America,4.59806,-74.07583,Racecar Driver,Individual Sports,Sports,40,2925844,73146,19.4508,Q172744,Juan Pablo Montoya,Colombian racing driver; former Formula One driver,kolumbianischer Auto-Rennfahrer
3002912,Franck Ribéry,Male,1983,Boulogne-sur-Mer,,France,Europe,50.7264,1.6147,Soccer Player,Team Sports,Sports,61,14437270,236677,19.4494,Q1918,Franck Ribéry,French footballer (born 1983),französischer Fußballspieler
255380,Robin Tunney,Female,1972,Chicago,IL,United States,North America,41.83694,-87.68472,Actor,Film And Theatre,Arts,33,6839544,207259,19.4444,Q209094,Robin Tunney,American actress,US-amerikanische Schauspielerin
1250741,Siniša Mihajlović,Male,1969,Vukovar,,Croatia,Europe,45.35,19,Coach,Team Sports,Sports,29,1833969,63240,19.4409,Q294351,Siniša Mihajlović,Serbian football player and manager (1969–2022),serbischer Fußballspieler und -trainer
511809,Jay-Jay Okocha,Male,1973,Enugu,,Nigeria,Africa,6.45267,7.51033,Soccer Player,Team Sports,Sports,30,2818719,93957,19.4353,Q605817,Jay-Jay Okocha,Nigerian footballer,nigerianischer Fußballspieler
1178188,Yoshiki,Male,1965,Tateyama,,Japan,Asia,35,139.86667,Musician,Music,Arts,27,3722690,137877,19.4349,Q311193,Yoshiki Hayashi,Japanese musician,"japanischer Musiker und Produzent, Mitglied von X Japan"
1008506,Victoria Silvstedt,Female,1974,Skelleftehamn,,Sweden,Europe,64.68333,21.23333,Model,Media Personality,Public Figure,35,4048632,115675,19.4347,Q127423,Victoria Silvstedt,"Swedish model, actress, singer, and television personality","schwedisches Fotomodell, Schauspielerin und Sängerin"
2144,Aaliyah,Female,1979,New York,NY,United States,North America,40.69278,-73.99028,Singer,Music,Arts,48,19682360,410049,19.4339,Q11617,Aaliyah,American R&B singer (1979–2001),US-amerikanische Rhythm-and-Blues-Sängerin (1979–2001)
519437,Julia Gillard,Female,1961,Barry,Wales,United Kingdom,Europe,51.4064,-3.2667,Politician,Government,Institutions,71,5093219,71735,19.4311,Q41563,Julia Gillard,Prime Minister of Australia from 2010 to 2013,27. Premierministerin von Australien (2010–2013)
60904,Sergey Brin,Male,1973,Moscow,,Russia,Europe,55.75,37.61667,Computer Scientist,Computer Science,Science & Technology,59,8170929,138490,19.4307,Q92764,Sergey Brin,American billionaire businessman (born 1973),US-amerikanischer Informatiker und Unternehmer
313649,Richard Holbrooke,Male,1941,New York,NY,United States,North America,40.79028,-73.95972,Diplomat,Government,Institutions,41,1625797,39654,19.4265,Q155649,Richard Holbrooke,American diplomat (1941-2010),"US-amerikanischer Diplomat, ehemaliger Botschafter in Deutschland und bei den Vereinten Nationen"
564143,John C. Reilly,Male,1965,Chicago,IL,United States,North America,41.83694,-87.68472,Actor,Film And Theatre,Arts,31,6087715,196378,19.4255,Q223110,John C. Reilly,American actor (born 1965),US-amerikanischer Schauspieler
476181,Luisa Diogo,Female,1958,Tete Province,,Mozambique,Africa,-15.5,32.5,Politician,Government,Institutions,29,167619,5780,19.4219,Q236020,Luísa Diogo,Mozambican politician (1958–2026),mosambikanische Politikerin
365352,Bradley Cooper,Male,1975,Philadelphia,PA,United States,North America,40.1,-75.09972,Actor,Film And Theatre,Arts,36,25936636,720462,19.4216,Q205707,Bradley Cooper,American actor (born 1975),US-amerikanischer Schauspieler
616593,Luís Enrique Martínez García,Male,1970,Gijón,,Spain,Europe,43.53333,-5.7,Soccer Player,Team Sports,Sports,31,3023052,97518,19.4199,Q222789,Luis Enrique,Spanish footballer and manager,spanischer Fußballspieler und -trainer
180519,Missy Elliott,Female,1971,Portsmouth,VA,United States,North America,36.8313,-76.34564,Singer,Music,Arts,30,7191076,239703,19.4198,Q155079,Missy Elliott,American rapper (born 1971),US-amerikanische Rapperin und Sängerin
395061,Adrian Năstase,Male,1950,Bucharest,,Romania,Europe,44.4325,26.10389,Lawyer,Law,Business & Law,31,287251,9266,19.4197,Q271966,Adrian Năstase,59th Prime Minister of Romania (2000-2004),rumänischer Politiker
26033941,Julian Assange,Male,1971,Townsville,,Australia,Oceania,-19.25639,146.81833,Journalist,Language,Humanities,83,15181933,182915,19.4187,Q360,Julian Assange,"Australian editor, publisher, and activist (born 1971)","australischer Politaktivist, investigativer Journalist und Sprecher von WikiLeaks"
1235335,Daddy Yankee,Male,1977,San Juan,,Puerto Rico,North America,,,Singer,Music,Arts,30,12615904,420530,19.4168,Q272591,Daddy Yankee,Puerto Rican rapper and actor (born 1976),"puertoricanischer Rapper, Sänger und Songwriter"
202572,Princess Stéphanie of Monaco,Female,1965,Monaco,,Monaco,Europe,43.73142,7.42028,Nobleman,Government,Institutions,27,4757823,176216,19.4167,Q215012,Prinzessin Stéphanie von Monaco,"younger daughter of Rainier III, Prince of Monaco, and Grace Kelly; younger sister of Albert II, Prince of Monaco",Prinzessin von Monaco
2046523,Archduke Karl of Austria,Male,1961,Starnberg,,Germany,Europe,47.99722,11.34056,Politician,Government,Institutions,27,1412163,52302,19.4157,Q78515,Karl von Habsburg,Head of the House of Habsburg-Lorraine,"österreichischer Politiker (ÖVP), MdEP, Oberhaupt des Hauses Habsburg"
22295263,Jan Fischer,Male,1951,Prague,,Czech Republic,Europe,50.08333,14.41667,Politician,Government,Institutions,38,308025,8106,19.4135,Q193675,Jan Fischer,Czech politician (born 1951),tschechischer Ministerpräsident und Leiter des Tschechischen Statistischen Amtes
854376,Jonathan Rhys Meyers,Male,1977,Drimnagh,,Ireland,Europe,53.32641,-6.31884,Actor,Film And Theatre,Arts,35,10716905,306197,19.4064,Q213567,Jonathan Rhys Meyers,Irish actor (born 1977),irischer Schauspieler (* 1977)
200563,Paul Bettany,Male,1971,Shepherd's Bush,,United Kingdom,Europe,51.5042,-0.2207,Actor,Film And Theatre,Arts,31,8858113,285746,19.4048,Q242707,Paul Bettany,British actor,britischer Schauspieler
271874,Nathan Lane,Male,1956,Jersey City,NJ,United States,North America,40.714,-74.071,Actor,Film And Theatre,Arts,29,3403191,117351,19.4029,Q491264,Nathan Lane,American actor,US-amerikanischer Schauspieler
1053227,Nicolas Anelka,Male,1979,Le Chesnay,,France,Europe,48.8211,2.1311,Soccer Player,Team Sports,Sports,53,10239149,193191,19.4028,Q1939,Nicolas Anelka,French football manager (born 1979),französischer Fußballspieler
571725,Queen Rania of Jordan,Female,1970,Kuwait City,,Kuwait,Asia,29.36972,47.97833,Companion,Companions,Public Figure,38,5624122,148003,19.3986,Q200678,Rania von Jordanien,Queen Consort of Jordan,jordanische Königin
926934,Gisele Bündchen,Female,1980,Três de Maio,,Brazil,South America,-27.77278,-54.24,Model,Media Personality,Public Figure,52,16507588,317454,19.3985,Q152208,Gisele Bündchen,Brazilian fashion model,brasilianisches Model
277693,Anna Faris,Female,1976,Baltimore,MD,United States,North America,39.28333,-76.61667,Actor,Film And Theatre,Arts,40,15177824,379446,19.3936,Q4491,Anna Faris,American actress,US-amerikanische Schauspielerin
16575265,Alizée,Female,1984,Ajaccio,,France,Europe,41.9267,8.7369,Singer,Music,Arts,50,9278286,185566,19.3934,Q168012,Alizée,French pop singer,französische Sängerin
42751,J. Michael Straczynski,Male,1954,Paterson,NJ,United States,North America,40.91475,-74.16283,Writer,Language,Humanities,28,1297501,46339,19.3925,Q126941,J. Michael Straczynski,American writer and filmmaker (born 1954),US-amerikanischer Autor und Filmproduzent
23680998,Justin Bieber,Male,1994,London,,Canada,North America,42.9837,-81.2497,Singer,Music,Arts,94,113558067,1208065,19.3922,Q34086,Justin Bieber,Canadian singer and songwriter (born 1994),kanadischer Popmusiker
612521,Rui Costa,Male,1972,Amadora,,Portugal,Europe,38.73333,-9.23333,Soccer Player,Team Sports,Sports,38,2026545,53330,19.3878,Q190608,Rui Costa,Portuguese footballer (born 1972),portugiesischer Fußballspieler
3762237,Laura Dern,Female,1967,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,31,5418609,174794,19.3868,Q220901,Laura Dern,American actress and producer (born 1967),US-amerikanische Schauspielerin und Produzentin (geb. 1967)
5720701,Yasuhiro Yamashita,Male,1957,Kumamoto,,Japan,Asia,32.78333,130.73333,Wrestler,Individual Sports,Sports,30,880323,29344,19.385,Q272469,Yasuhiro Yamashita,Japanese Judoka,japanischer Judoka
235916,Jada Pinkett Smith,Female,1971,Baltimore,MD,United States,North America,39.28333,-76.61667,Actor,Film And Theatre,Arts,27,13451299,498196,19.3845,Q228787,Jada Pinkett Smith,American actress (born 1971),US-amerikanische Schauspielerin
1439517,Rafael Nadal,Male,1986,Manacor,,Spain,Europe,39.56667,3.2,Tennis Player,Individual Sports,Sports,85,31040194,365179,19.3844,Q10132,Rafael Nadal,Spanish tennis player (born 1986),spanischer Tennisspieler
406599,Eric Allin Cornell,Male,1961,San Francisco-Bay Area,CA,United States,North America,37.42917,-122.13806,Physicist,Natural Sciences,Science & Technology,36,432167,12005,19.3834,Q205954,Eric Allin Cornell,"American physicist, professor (born 1961)",US-amerikanischer Physiker
2452600,Adewale Akinnuoye-Agbaje,Male,1967,Islington,,United Kingdom,Europe,51.544,-0.1027,Actor,Film And Theatre,Arts,29,4195274,144665,19.3813,Q294586,Adewale Akinnuoye-Agbaje,English actor,britischer Schauspieler
149812,John Dolmayan,Male,1973,Beirut,,Lebanon,Asia,33.88694,35.51306,Musician,Music,Arts,31,2588668,83505,19.381,Q491772,John Dolmayan,Armenian-American drummer,US-amerikanischer Schlagzeuger armenischer Herkunft
604962,Mark Shuttleworth,Male,1973,Welkom,,South Africa,Africa,-27.98306,26.72083,Businessperson,Business,Business & Law,48,1987096,41398,19.3792,Q227030,Mark Shuttleworth,South African entrepreneur; second self-funded visitor to the International Space Station,britisch-südafrikanischer Unternehmer
182023,Fred Durst,Male,1970,Jacksonville,FL,United States,North America,30.33694,-81.66139,Musician,Music,Arts,26,6217597,239138,19.3781,Q44707,Fred Durst,"American singer, rapper, actor and director (born 1970)","US-amerikanischer Sänger, Rapper und Songwriter"
4941048,Doris Leuthard,Female,1963,Merenschwand,,Switzerland,Europe,47.26667,8.38333,Politician,Government,Institutions,33,645234,19553,19.3747,Q115442,Doris Leuthard,"lawyer, politician and former member of the Swiss Federal Council (2006-2018)","Juristin, Politikerin und Mitglied des Schweizer Bundesrates (2006–2018)"
20596343,Milo Ventimiglia,Male,1977,Los Angeles,CA,United States,North America,33.83611,-117.88972,Actor,Film And Theatre,Arts,33,9533949,288908,19.372,Q83733,Milo Ventimiglia,American actor,US-amerikanischer Schauspieler
5099278,Ollanta Humala,Male,1962,Lima,,Peru,South America,-12.04333,-77.02833,Politician,Government,Institutions,47,2027614,43141,19.3693,Q57254,Ollanta Humala,President of Peru from 2011 to 2016,peruanischer Politiker
125267,"Prince Andrew, Duke of York",Male,1960,London,,United Kingdom,Europe,51.501,-0.1416,Nobleman,Government,Institutions,36,1025491,28486,19.3673,Q153330,Andrew Mountbatten-Windsor,"third child of Queen Elizabeth II and Prince Philip, Duke of Edinburgh (born 1960)","Bruder von König Charles III., ehemaliger britischer Prinz"
6029715,Christopher A. Sims,Male,1942,"Washington, D.C.",,United States,North America,,,Economist,Social Sciences,Science & Technology,29,258095,8900,19.3646,Q109737,Christopher Sims,American econometrician and macroeconomist (1942-2026),US-amerikanischer Wirtschaftswissenschaftler
484742,Matti Nykänen,Male,1963,Jyväskylä,,Finland,Europe,62.24167,25.74167,Skier,Individual Sports,Sports,27,1409326,52197,19.3643,Q16849,Matti Nykänen,Finnish ski jumper (1963–2019),ehemaliger finnischer Skispringer (1963–2019)
177854,Guy Pearce,Male,1967,Ely,,United Kingdom,Europe,52.4,0.26,Actor,Film And Theatre,Arts,32,8890713,277835,19.3634,Q223745,Guy Pearce,English-born Australian actor (born 1967),australisch-britischer Schauspieler
1129182,Leonardo Araújo,Male,1969,Niterói,,Brazil,South America,-22.88333,-43.10361,Coach,Team Sports,Sports,32,3230236,100945,19.3633,Q46741,Leonardo Nascimento de Araújo,Brazilian association football player,brasilianischer Fußballspieler und -trainer
685922,Jason Bateman,Male,1969,Lower Hudson Valley,NY,United States,North America,40.98111,-73.68389,Actor,Film And Theatre,Arts,47,10553170,224536,19.3629,Q284636,Jason Bateman,American actor (born 1969),US-amerikanischer Schauspieler
899215,Seann William Scott,Male,1976,Cottage Grove,MN,United States,North America,44.82778,-92.94389,Actor,Film And Theatre,Arts,38,10925654,287517,19.361,Q193212,Seann William Scott,American actor (born 1976),US-amerikanischer Schauspieler
276353,Linda Evangelista,Female,1965,St. Catharines,,Canada,North America,43.18333,-79.23333,Model,Media Personality,Public Figure,28,3645442,130194,19.3587,Q192171,Linda Evangelista,Canadian model (born 1965),kanadisches Model
901247,Eugène Terre'Blanche,Male,1941,Ventersdorp,,South Africa,Africa,-26.31667,26.81667,Social Activist,Activism,Public Figure,27,1005843,37253,19.3571,Q148719,Eugène Terre’Blanche,Afrikaner nationalist (1941–2010),südafrikanischer Rechtsextremist
1497143,Nelson de Jesus Silva,Male,1973,Irará,,Brazil,South America,-12.05,-38.76694,Soccer Player,Team Sports,Sports,40,1900007,47500,19.3554,Q188544,Dida,Brazilian association football player (born 1973),brasilianischer Fußballspieler
242319,Rebecca Romijn,Female,1972,San Francisco-Bay Area,CA,United States,North America,37.87167,-122.27278,Actor,Film And Theatre,Arts,36,10060376,279455,19.3539,Q202792,Rebecca Romijn,American actress and model (born 1972),US-amerikanische Schauspielerin und Model
767323,Shaukat Aziz,Male,1949,Karachi,,Pakistan,Asia,24.86,67.01,Politician,Government,Institutions,31,343543,11082,19.3536,Q223555,Shaukat Aziz,Pakistani banker and politician (born 1949),pakistanischer Politiker
447395,Gackt,Male,1973,Okinawa Prefecture,,Japan,Asia,26.5,128,Musician,Music,Arts,28,8514640,304094,19.3528,Q44606,Gackt,Japanese musician and actor,japanischer Musiker und Schauspieler
594667,Natasha Richardson,Female,1963,Marylebone,,United Kingdom,Europe,51.5177,-0.147,Actor,Film And Theatre,Arts,38,13795836,363048,19.3515,Q212545,Natasha Richardson,British actress (1963–2009),britische Schauspielerin (1963–2009)
18742934,Mohamed Ould Abdel Aziz,Male,1956,Akjoujt,,Mauritania,Africa,19.75,-14.38333,Politician,Government,Institutions,28,467652,16702,19.3449,Q294969,Mohamed Ould Abdel Aziz,President of Mauritania from 2009 to 2019,mauretanischer Politiker
163257,Teófilo Stevenson,Male,1952,Puerto Padre,,Cuba,North America,21.195,-76.60167,Boxer,Individual Sports,Sports,33,671068,20335,19.3437,Q508514,Teófilo Stevenson,Cuban boxer (1952–2012),kubanischer Boxer
25096281,Ian Khama,Male,1953,Chertsey,,United Kingdom,Africa,51.3902,-0.5074,Politician,Government,Institutions,36,540118,15003,19.3399,Q57449,Ian Khama,Botswana politician,"botswanischer Generalleutnant, Politiker und Präsident"
3738079,Ivars Godmanis,Male,1951,Riga,,Latvia,Europe,56.94889,24.10639,Politician,Government,Institutions,29,226204,7800,19.3397,Q210822,Ivars Godmanis,1st Prime Minister of Latvia (born 1951),"lettischer Volkswirt und Politiker, MdEP"
149243,Emma Watson,Female,1990,Paris,,France,Europe,48.8567,2.3508,Actor,Film And Theatre,Arts,76,46840359,616321,19.3355,Q39476,Emma Watson,"English model, activist, and former actress (born 1990)",britische Schauspielerin und Aktivistin
305473,Allen Iverson,Male,1975,Hampton,VA,United States,North America,37.03495,-76.36013,Basketball Player,Team Sports,Sports,39,13079686,335377,19.3346,Q190094,Allen Iverson,American basketball player,US-amerikanischer Basketballspieler
163893,Elijah Wood,Male,1981,Cedar Rapids,IA,United States,North America,41.98306,-91.66861,Actor,Film And Theatre,Arts,52,16049933,308653,19.3328,Q483771,Elijah Wood,American actor (born 1981),US-amerikanischer Schauspieler
8295662,Zé Roberto,Male,1974,São Paulo,,Brazil,South America,-23.55,-46.63333,Soccer Player,Team Sports,Sports,30,2179652,72655,19.3296,Q57167,Zé Roberto,Brazilian footballer,brasilianischer Fußballspieler (* 1974)
